word,bio_tag
21989000.0,MON_B
180000000.0,MON_B
38500000.0,MON_B
393770000.0,MON_B
5707122000.0,MON_B
409420000.0,MON_B
39116000.0,MON_B
219428000.0,MON_B
17127000.0,MON_B
228230000.0,MON_B
54707400.0,MON_B
251300000.0,MON_B
29431000.0,MON_B
46959000.0,MON_B
85030000.0,MON_B
11600000.0,MON_B
2795100000.0,MON_B
30327000.0,MON_B
35288000.0,MON_B
69003000.0,MON_B
31900000.0,MON_B
26884000.0,MON_B
38940000.0,MON_B
11605000.0,MON_B
213866000.0,MON_B
314864000.0,MON_B
24981000.0,MON_B
129877000.0,MON_B
161051000.0,MON_B
47000000.0,MON_B
195500000.0,MON_B
19460000.0,MON_B
39956000.0,MON_B
636900000.0,MON_B
27279000.0,MON_B
21604000.0,MON_B
45362000.0,MON_B
790416.0,MON_B
454197000.0,MON_B
1392061000.0,MON_B
53805400.0,MON_B
16665000.0,MON_B
21769000.0,MON_B
142000000.0,MON_B
49525000.0,MON_B
52162000.0,MON_B
50837000.0,MON_B
21731600.0,MON_B
18735200.0,MON_B
257983000.0,MON_B
449640000.0,MON_B
251881000.0,MON_B
22946000.0,MON_B
27989000.0,MON_B
12550190.0,MON_B
143880000.0,MON_B
28832000.0,MON_B
43495100.0,MON_B
897655000.0,MON_B
26550700.0,MON_B
80971000.0,MON_B
307857000.0,MON_B
47026000.0,MON_B
62106000.0,MON_B
45000000.0,MON_B
21987000.0,MON_B
398970000.0,MON_B
49400000.0,MON_B
12110092000.0,MON_B
599500000.0,MON_B
40733000.0,MON_B
50853000.0,MON_B
19690000.0,MON_B
20130000.0,MON_B
681900000.0,MON_B
36923700.0,MON_B
142470000.0,MON_B
1480000000.0,MON_B
36200000.0,MON_B
103460500.0,MON_B
52000000.0,MON_B
25626000.0,MON_B
19515700.0,MON_B
2520476770.0,MON_B
194815000.0,MON_B
53156000.0,MON_B
35615800.0,MON_B
10934700.0,MON_B
161205000.0,MON_B
921290800.0,MON_B
1000000000.0,MON_B
17325000.0,MON_B
592966000.0,MON_B
90000000.0,MON_B
108489000.0,MON_B
41303000.0,MON_B
131120000.0,MON_B
23045000.0,MON_B
33000000.0,MON_B
51270000.0,MON_B
344286800.0,MON_B
52700000.0,MON_B
1163000000.0,MON_B
47850000.0,MON_B
21956000.0,MON_B
160048000.0,MON_B
20300000.0,MON_B
20669000.0,MON_B
28182000.0,MON_B
442359500.0,MON_B
48487240.0,MON_B
16529700.0,MON_B
61216100.0,MON_B
199408000.0,MON_B
39163000.0,MON_B
83380000.0,MON_B
33700000.0,MON_B
51716000.0,MON_B
1362000000.0,MON_B
28190000.0,MON_B
49937380.0,MON_B
198530000.0,MON_B
19288500.0,MON_B
21098000.0,MON_B
95128000.0,MON_B
24849000.0,MON_B
59620000.0,MON_B
129039000.0,MON_B
201641000.0,MON_B
294569000.0,MON_B
139600000.0,MON_B
105292000.0,MON_B
12060000.0,MON_B
122800000.0,MON_B
253737000.0,MON_B
193754000.0,MON_B
439615000.0,MON_B
320276000.0,MON_B
36250000.0,MON_B
21340000.0,MON_B
29612000.0,MON_B
219575400.0,MON_B
49600000.0,MON_B
36795000.0,MON_B
48435000.0,MON_B
70400000.0,MON_B
217800000.0,MON_B
603362000.0,MON_B
120000000.0,MON_B
36300000.0,MON_B
142580000.0,MON_B
11000000.0,MON_B
202510000.0,MON_B
55195800.0,MON_B
346381000.0,MON_B
21824000.0,MON_B
258969000.0,MON_B
17000000.0,MON_B
10373000.0,MON_B
174900000.0,MON_B
54780000.0,MON_B
881000000.0,MON_B
46940000.0,MON_B
50717400.0,MON_B
34962000.0,MON_B
60000000.0,MON_B
19805000.0,MON_B
72710000.0,MON_B
15830000.0,MON_B
26975000.0,MON_B
1341826000.0,MON_B
889000000.0,MON_B
45399000.0,MON_B
20000000.0,MON_B
82640000.0,MON_B
168093000.0,MON_B
33856260.0,MON_B
26334990.0,MON_B
88880000.0,MON_B
99762000.0,MON_B
52753000.0,MON_B
287100000.0,MON_B
52460000.0,MON_B
112156000.0,MON_B
840000000.0,MON_B
217000000.0,MON_B
21659000.0,MON_B
5733700000.0,MON_B
17730000.0,MON_B
6591000.0,MON_B
5871000.0,MON_B
7250500000.0,MON_B
83948000.0,MON_B
81977000.0,MON_B
18225000.0,MON_B
71500000.0,MON_B
922405000.0,MON_B
299618000.0,MON_B
84152000.0,MON_B
34980000.0,MON_B
47330000.0,MON_B
767723000.0,MON_B
37543000.0,MON_B
21835000.0,MON_B
28930000.0,MON_B
25962000.0,MON_B
249238000.0,MON_B
140602000.0,MON_B
66498000.0,MON_B
478230000.0,MON_B
53361000.0,MON_B
326700000.0,MON_B
21500000.0,MON_B
600787000.0,MON_B
7142454000.0,MON_B
1650000000.0,MON_B
61974000.0,MON_B
28569000.0,MON_B
168795000.0,MON_B
52940000.0,MON_B
23916000.0,MON_B
38060000.0,MON_B
259170000.0,MON_B
75000000.0,MON_B
21963000.0,MON_B
500000000.0,MON_B
144870000.0,MON_B
207930000.0,MON_B
20988000.0,MON_B
117150000.0,MON_B
23802000.0,MON_B
50098000.0,MON_B
46560000.0,MON_B
33121000.0,MON_B
28749600.0,MON_B
19800000.0,MON_B
123827000.0,MON_B
390107000.0,MON_B
587000000.0,MON_B
2098600000.0,MON_B
122300000.0,MON_B
99400000.0,MON_B
256509000.0,MON_B
119900000.0,MON_B
38247000.0,MON_B
250168000.0,MON_B
49380100.0,MON_B
262515000.0,MON_B
15600000.0,MON_B
58763000.0,MON_B
46265000.0,MON_B
46723000.0,MON_B
198792000.0,MON_B
268928000.0,MON_B
154960000.0,MON_B
275121000.0,MON_B
61860000.0,MON_B
49562000.0,MON_B
20449000.0,MON_B
22913000.0,MON_B
12823800.0,MON_B
181170000.0,MON_B
153956000.0,MON_B
279433000.0,MON_B
113366000.0,MON_B
14883000.0,MON_B
28985000.0,MON_B
7193087000.0,MON_B
49369000.0,MON_B
57387000.0,MON_B
112420000.0,MON_B
21582000.0,MON_B
19470000.0,MON_B
1700000000.0,MON_B
1001000000.0,MON_B
281711221.0,MON_B
20740000.0,MON_B
179360000.0,MON_B
43340000.0,MON_B
190720000.0,MON_B
17671000.0,MON_B
48825700.0,MON_B
49500000.0,MON_B
98354000.0,MON_B
35440000.0,MON_B
220000000.0,MON_B
57638000.0,MON_B
32989000.0,MON_B
41866000.0,MON_B
99627000.0,MON_B
53677000.0,MON_B
38400000.0,MON_B
18040000.0,MON_B
198044000.0,MON_B
197200000.0,MON_B
1810000000.0,MON_B
23300000.0,MON_B
24580000.0,MON_B
9847540.0,MON_B
47006000.0,MON_B
13530000.0,MON_B
18999200.0,MON_B
5694000.0,MON_B
50100000.0,MON_B
7023940000.0,MON_B
6124200000.0,MON_B
19600000.0,MON_B
27500000.0,MON_B
1117000000.0,MON_B
35000000.0,MON_B
48730000.0,MON_B
84454000.0,MON_B
35800000.0,MON_B
21100000.0,MON_B
135410000.0,MON_B
933000000.0,MON_B
179762000.0,MON_B
399938000.0,MON_B
252351000.0,MON_B
40020000.0,MON_B
763660000.0,MON_B
16952000.0,MON_B
2369000000.0,MON_B
16544000.0,MON_B
21900000.0,MON_B
54450000.0,MON_B
21648000.0,MON_B
3416800000.0,MON_B
35523772.0,MON_B
21846000.0,MON_B
790416000.0,MON_B
50900000.0,MON_B
112675000.0,MON_B
24717000.0,MON_B
21725000.0,MON_B
19206000.0,MON_B
14114000.0,MON_B
3546125000.0,MON_B
80454000.0,MON_B
8594900000.0,MON_B
19400000.0,MON_B
31460000.0,MON_B
51637000.0,MON_B
44340000.0,MON_B
52930000.0,MON_B
23875500.0,MON_B
17940000.0,MON_B
87860000.0,MON_B
52180000.0,MON_B
23600000.0,MON_B
212534000.0,MON_B
17473800.0,MON_B
48000000.0,MON_B
93550000.0,MON_B
14595680000.0,MON_B
64053000.0,MON_B
220081000.0,MON_B
147276000.0,MON_B
16660000.0,MON_B
54065000.0,MON_B
209300000.0,MON_B
177969000.0,MON_B
29775000.0,MON_B
128094000.0,MON_B
79882000.0,MON_B
196900000.0,MON_B
43000000.0,MON_B
250000000.0,MON_B
230500000.0,MON_B
68795000.0,MON_B
16654000.0,MON_B
1061500000.0,MON_B
319535000.0,MON_B
78430000.0,MON_B
154234000.0,MON_B
106783000.0,MON_B
23210000.0,MON_B
33220000.0,MON_B
21880000.0,MON_B
68915000.0,MON_B
96224000.0,MON_B
35448000.0,MON_B
278850000.0,MON_B
401379000.0,MON_B
120439000.0,MON_B
228789000.0,MON_B
149653000.0,MON_B
128629000.0,MON_B
44416900.0,MON_B
47049000.0,MON_B
254991000.0,MON_B
43860000.0,MON_B
17018000.0,MON_B
22924000.0,MON_B
322344000.0,MON_B
20023000.0,MON_B
65813000.0,MON_B
220140000.0,MON_B
51260000.0,MON_B
17472000.0,MON_B
214936000.0,MON_B
16896000.0,MON_B
22220000.0,MON_B
20562000.0,MON_B
17417000.0,MON_B
21967000.0,MON_B
8357000.0,MON_B
127270000.0,MON_B
199670000.0,MON_B
269000000.0,MON_B
55880000.0,MON_B
11459800.0,MON_B
10494000.0,MON_B
17478000.0,MON_B
3091000.0,MON_B
353700000.0,MON_B
452630000.0,MON_B
42086000.0,MON_B
324830000.0,MON_B
198720000.0,MON_B
84000000.0,MON_B
21934000.0,MON_B
20997000.0,MON_B
199999000.0,MON_B
23742000.0,MON_B
39050000.0,MON_B
39633000.0,MON_B
25789000.0,MON_B
151052000.0,MON_B
144540000.0,MON_B
103548000.0,MON_B
23100000.0,MON_B
5120000.0,MON_B
15840000.0,MON_B
19537000.0,MON_B
16478000.0,MON_B
70000000.0,MON_B
659410000.0,MON_B
1496000000.0,MON_B
64980000.0,MON_B
25960000.0,MON_B
189651000.0,MON_B
54186000.0,MON_B
18821000.0,MON_B
195723000.0,MON_B
234234000.0,MON_B
99928400.0,MON_B
99942000.0,MON_B
21446700.0,MON_B
357337200.0,MON_B
16907000.0,MON_B
63657000.0,MON_B
171460740.0,MON_B
30316000.0,MON_B
18150000.0,MON_B
5522000.0,MON_B
90973000.0,MON_B
175000000.0,MON_B
61630800.0,MON_B
462875600.0,MON_B
10596000.0,MON_B
49390000.0,MON_B
54998000.0,MON_B
218119000.0,MON_B
64317000.0,MON_B
799051000.0,MON_B
88385000.0,MON_B
51491000.0,MON_B
350000000.0,MON_B
49800000.0,MON_B
39434000.0,MON_B
43757000.0,MON_B
18931000.0,MON_B
23059300.0,MON_B
97207000.0,MON_B
15250000.0,MON_B
37400000.0,MON_B
19668000.0,MON_B
19822000.0,MON_B
112266000.0,MON_B
29380000.0,MON_B
350417000.0,MON_B
16843000.0,MON_B
59122000.0,MON_B
2079550000.0,MON_B
125510000.0,MON_B
115000000.0,MON_B
4760140000.0,MON_B
4251500000.0,MON_B
27494000.0,MON_B
40000000.0,MON_B
197120000.0,MON_B
21747000.0,MON_B
489940000.0,MON_B
79090000.0,MON_B
17488000.0,MON_B
38800000.0,MON_B
1661000000.0,MON_B
17600000.0,MON_B
299888800.0,MON_B
178970000.0,MON_B
4198147000.0,MON_B
20119000.0,MON_B
159800000.0,MON_B
73418000.0,MON_B
194689000.0,MON_B
1802366000.0,MON_B
5995000000.0,MON_B
782999000.0,MON_B
125669000.0,MON_B
598004000.0,MON_B
21700000.0,MON_B
55820000.0,MON_B
1118689000.0,MON_B
30613000.0,MON_B
110000000.0,MON_B
21877900.0,MON_B
11420200.0,MON_B
95000000.0,MON_B
276848000.0,MON_B
393000000.0,MON_B
208205000.0,MON_B
179300000.0,MON_B
60073000.0,MON_B
24220000.0,MON_B
162000000.0,MON_B
52745000.0,MON_B
308660000.0,MON_B
89361000.0,MON_B
93236000.0,MON_B
107316000.0,MON_B
79101000.0,MON_B
3123736000.0,MON_B
19003000.0,MON_B
299992000.0,MON_B
80982000.0,MON_B
3193900000.0,MON_B
250400000.0,MON_B
236500000.0,MON_B
45770000.0,MON_B
11275000.0,MON_B
514800000.0,MON_B
278939000.0,MON_B
33418000.0,MON_B
620400000.0,MON_B
39710000.0,MON_B
44649000.0,MON_B
38000000.0,MON_B
51152000.0,MON_B
55560000.0,MON_B
535909000.0,MON_B
1034440000.0,MON_B
67370000.0,MON_B
37800000.0,MON_B
148654000.0,MON_B
79771610.0,MON_B
277390640.0,MON_B
97000000.0,MON_B
12045000.0,MON_B
4800000000.0,MON_B
520000000.0,MON_B
15685000.0,MON_B
105325000.0,MON_B
870000000.0,MON_B
248820000.0,MON_B
12750000.0,MON_B
21501000.0,MON_B
4521000.0,MON_B
47630000.0,MON_B
24400000.0,MON_B
15829000.0,MON_B
46541000.0,MON_B
450000000.0,MON_B
93599000.0,MON_B
19437000.0,MON_B
31541000.0,MON_B
39771000.0,MON_B
919245000.0,MON_B
31380000.0,MON_B
155000000.0,MON_B
108088000.0,MON_B
9922000.0,MON_B
167895000.0,MON_B
7978300.0,MON_B
74966000.0,MON_B
25877500.0,MON_B
5693600.0,MON_B
322630000.0,MON_B
36817000.0,MON_B
63500000.0,MON_B
15708000.0,MON_B
407000000.0,MON_B
97823000.0,MON_B
34497000.0,MON_B
699490000.0,MON_B
192170000.0,MON_B
16470000.0,MON_B
738000000.0,MON_B
99947000.0,MON_B
27260380.0,MON_B
5554000.0,MON_B
38197500.0,MON_B
7646000.0,MON_B
1647711000.0,MON_B
6710000.0,MON_B
731560000.0,MON_B
103400000.0,MON_B
18018000.0,MON_B
401819000.0,MON_B
43989000.0,MON_B
640900000.0,MON_B
246610000.0,MON_B
40647000.0,MON_B
28393000.0,MON_B
113000000.0,MON_B
305127000.0,MON_B
143143000.0,MON_B
430000000.0,MON_B
54908000.0,MON_B
20420000.0,MON_B
16460000.0,MON_B
45387000.0,MON_B
186791000.0,MON_B
21258600.0,MON_B
21890000.0,MON_B
456000000.0,MON_B
1159359000.0,MON_B
5787010.0,MON_B
5555000.0,MON_B
1576000000.0,MON_B
19998000.0,MON_B
49671000.0,MON_B
15000000.0,MON_B
64400000.0,MON_B
25610000.0,MON_B
99110000.0,MON_B
501000000.0,MON_B
26000000.0,MON_B
35640000.0,MON_B
13214080.0,MON_B
239765000.0,MON_B
124912000.0,MON_B
17227000.0,MON_B
287199000.0,MON_B
29403000.0,MON_B
43203000.0,MON_B
28710000.0,MON_B
179230000.0,MON_B
20120000.0,MON_B
51150000.0,MON_B
20163000.0,MON_B
8725400.0,MON_B
6329000.0,MON_B
23340000.0,MON_B
52500000.0,MON_B
62816000.0,MON_B
199530000.0,MON_B
26710000.0,MON_B
467705000.0,MON_B
45100000.0,MON_B
58597000.0,MON_B
46493000.0,MON_B
25210000.0,MON_B
20900000.0,MON_B
23937000.0,MON_B
45067000.0,MON_B
38709000.0,MON_B
69696000.0,MON_B
470128000.0,MON_B
42812000.0,MON_B
22902000.0,MON_B
77904000.0,MON_B
103314000.0,MON_B
2298770000.0,MON_B
116710000.0,MON_B
337436000.0,MON_B
1235000000.0,MON_B
56870000.0,MON_B
21912000.0,MON_B
10553000.0,MON_B
210298000.0,MON_B
51387000.0,MON_B
50201000.0,MON_B
20456637.0,MON_B
770572000.0,MON_B
299000000.0,MON_B
7375000.0,MON_B
75014000.0,MON_B
197333400.0,MON_B
49000000.0,MON_B
205000000.0,MON_B
347600000.0,MON_B
1110450000.0,MON_B
205950000.0,MON_B
19167000.0,MON_B
25608000.0,MON_B
54395000.0,MON_B
70637000.0,MON_B
48683000.0,MON_B
46000000.0,MON_B
23086000.0,MON_B
18828000.0,MON_B
30000000.0,MON_B
799300000.0,MON_B
900000000.0,MON_B
346665000.0,MON_B
44900000.0,MON_B
44680000.0,MON_B
21450000.0,MON_B
37639800.0,MON_B
101970000.0,MON_B
5219000000.0,MON_B
21324000.0,MON_B
874540000.0,MON_B
4328000000.0,MON_B
357720000.0,MON_B
109807000.0,MON_B
46739000.0,MON_B
4986000000.0,MON_B
81430000.0,MON_B
1983180000.0,MON_B
27890000.0,MON_B
104610000.0,MON_B
241960000.0,MON_B
25740000.0,MON_B
18202000.0,MON_B
15007000.0,MON_B
144400000.0,MON_B
61274000.0,MON_B
65611000.0,MON_B
40738000.0,MON_B
742474000.0,MON_B
600000000.0,MON_B
256960000.0,MON_B
3472700.0,MON_B
752840000.0,MON_B
438657000.0,MON_B
157543000.0,MON_B
195592000.0,MON_B
320000000.0,MON_B
269600000.0,MON_B
194997000.0,MON_B
219318000.0,MON_B
3267000000.0,MON_B
17300000.0,MON_B
313219000.0,MON_B
2820000000.0,MON_B
11550000.0,MON_B
45639000.0,MON_B
96800000.0,MON_B
61369000.0,MON_B
21902000.0,MON_B
1310000000.0,MON_B
277167000.0,MON_B
550000000.0,MON_B
97515000.0,MON_B
222080000.0,MON_B
19030000.0,MON_B
191345000.0,MON_B
265540000.0,MON_B
360880000.0,MON_B
147670000.0,MON_B
330000000.0,MON_B
34388000.0,MON_B
92167000.0,MON_B
191900000.0,MON_B
54880000.0,MON_B
298900000.0,MON_B
20525000.0,MON_B
54494000.0,MON_B
789000000.0,MON_B
95667000.0,MON_B
11308000.0,MON_B
8857000000.0,MON_B
199412000.0,MON_B
38313000.0,MON_B
19867000.0,MON_B
331416000.0,MON_B
49300000.0,MON_B
21153000.0,MON_B
219770000.0,MON_B
63087000.0,MON_B
11663000.0,MON_B
97600000.0,MON_B
25425000.0,MON_B
30920000.0,MON_B
33250000.0,MON_B
17539000.0,MON_B
99200000.0,MON_B
26910000.0,MON_B
54850000.0,MON_B
54512000.0,MON_B
140000000.0,MON_B
21417000.0,MON_B
21032000.0,MON_B
43062000.0,MON_B
370260000.0,MON_B
191100000.0,MON_B
49444000.0,MON_B
6818000.0,MON_B
29080000.0,MON_B
10219770000.0,MON_B
60770000.0,MON_B
27480000.0,MON_B
19000000.0,MON_B
205860000.0,MON_B
25872000.0,MON_B
219470000.0,MON_B
216900000.0,MON_B
25998000.0,MON_B
20260000.0,MON_B
2990000000.0,MON_B
66145000.0,MON_B
47472000.0,MON_B
331177000.0,MON_B
37160000.0,MON_B
25686000.0,MON_B
804200000.0,MON_B
41000000.0,MON_B
486040000.0,MON_B
84656000.0,MON_B
54446000.0,MON_B
30077000.0,MON_B
17026660.0,MON_B
418231400.0,MON_B
50567000.0,MON_B
338982000.0,MON_B
159750000.0,MON_B
49610000.0,MON_B
9686660000.0,MON_B
37000000.0,MON_B
54000000.0,MON_B
19270000.0,MON_B
27082000.0,MON_B
12342000.0,MON_B
19762000.0,MON_B
617628000.0,MON_B
280853000.0,MON_B
1948972000.0,MON_B
16500000.0,MON_B
23661000.0,MON_B
92763000.0,MON_B
18033000.0,MON_B
21000000.0,MON_B
99863000.0,MON_B
35926000.0,MON_B
4542000.0,MON_B
44696000.0,MON_B
19078000.0,MON_B
19990000.0,MON_B
34058000.0,MON_B
17160000.0,MON_B
47900000.0,MON_B
28884000.0,MON_B
89617000.0,MON_B
22570000.0,MON_B
1939000000.0,MON_B
179982000.0,MON_B
84282000.0,MON_B
1397670000.0,MON_B
792000000.0,MON_B
101668000.0,MON_B
41500000.0,MON_B
3527260000.0,MON_B
875000000.0,MON_B
116447000.0,MON_B
193490000.0,MON_B
54990000.0,MON_B
453828000.0,MON_B
54488000.0,MON_B
167761000.0,MON_B
357580000.0,MON_B
6707000000.0,MON_B
44737000.0,MON_B
97836000.0,MON_B
126000000.0,MON_B
906773000.0,MON_B
3000000.0,MON_B
15400000.0,MON_B
857110000.0,MON_B
8723000.0,MON_B
23525490.0,MON_B
76780000.0,MON_B
196270000.0,MON_B
54401000.0,MON_B
44110000.0,MON_B
44444000.0,MON_B
838000000.0,MON_B
1400000000.0,MON_B
175890000.0,MON_B
16467000.0,MON_B
17200000.0,MON_B
18848500.0,MON_B
832000000.0,MON_B
33443000.0,MON_B
12760000.0,MON_B
65506000.0,MON_B
60720000.0,MON_B
484594000.0,MON_B
179060000.0,MON_B
70497000.0,MON_B
13069111067.0,MON_B
26804000.0,MON_B
41895830.0,MON_B
50021000.0,MON_B
985681000.0,MON_B
60620000.0,MON_B
40385000.0,MON_B
54890000.0,MON_B
13630000.0,MON_B
196820000.0,MON_B
27322900.0,MON_B
19382000.0,MON_B
12226517761.0,MON_B
84040000.0,MON_B
164843000.0,MON_B
7850000.0,MON_B
220975000.0,MON_B
170000000.0,MON_B
5771600.0,MON_B
29515000.0,MON_B
177188000.0,MON_B
160000000.0,MON_B
21924000.0,MON_B
126720000.0,MON_B
180642000.0,MON_B
154770000.0,MON_B
66085000.0,MON_B
161290000.0,MON_B
3421000.0,MON_B
45230000.0,MON_B
41402000.0,MON_B
49518000.0,MON_B
21857000.0,MON_B
11448000.0,MON_B
148016000.0,MON_B
132000000.0,MON_B
41700000.0,MON_B
5800000.0,MON_B
25670000.0,MON_B
14200000.0,MON_B
68247650.0,MON_B
41940000.0,MON_B
484800000.0,MON_B
399916000.0,MON_B
54576700.0,MON_B
164659000.0,MON_B
53966000.0,MON_B
10307000.0,MON_B
12302788634.0,MON_B
728000000.0,MON_B
194066000.0,MON_B
10505000.0,MON_B
21770000.0,MON_B
21070192.0,MON_B
424710000.0,MON_B
21549000.0,MON_B
61930000.0,MON_B
385198000.0,MON_B
155848000.0,MON_B
31233000.0,MON_B
350735000.0,MON_B
281600000.0,MON_B
58290000.0,MON_B
91456000.0,MON_B
1622960000.0,MON_B
54900000.0,MON_B
44000000.0,MON_B
18416216.0,MON_B
17570000.0,MON_B
2916000.0,MON_B
98879000.0,MON_B
8744000.0,MON_B
180620000.0,MON_B
18898000.0,MON_B
35959000.0,MON_B
3152000000.0,MON_B
3782400000.0,MON_B
16049000.0,MON_B
81081000.0,MON_B
192831000.0,MON_B
53240000.0,MON_B
73075000.0,MON_B
21820000.0,MON_B
3401400000.0,MON_B
27000000.0,MON_B
54766000.0,MON_B
69000000.0,MON_B
11314000.0,MON_B
20471000.0,MON_B
20832100.0,MON_B
1151799000.0,MON_B
2965900000.0,MON_B
379109000.0,MON_B
98949204.0,MON_B
199966000.0,MON_B
54473000.0,MON_B
32747000.0,MON_B
18819900.0,MON_B
14558000.0,MON_B
583930000.0,MON_B
24190000.0,MON_B
2644460000.0,MON_B
17791000.0,MON_B
22561000.0,MON_B
22869000.0,MON_B
903000000.0,MON_B
58163000.0,MON_B
61120400.0,MON_B
1813200000.0,MON_B
49978000.0,MON_B
86130000.0,MON_B
20712000.0,MON_B
8998000.0,MON_B
8000000.0,MON_B
226000000.0,MON_B
24442000.0,MON_B
45790000.0,MON_B
29698000.0,MON_B
24618000.0,MON_B
18480000.0,MON_B
219813000.0,MON_B
340725000.0,MON_B
22739000.0,MON_B
13798000.0,MON_B
1715230000.0,MON_B
44027000.0,MON_B
23738000.0,MON_B
147100000.0,MON_B
60927000.0,MON_B
8503000.0,MON_B
11099000.0,MON_B
10880000.0,MON_B
206156000.0,MON_B
46706000.0,MON_B
4029630000.0,MON_B
396400000.0,MON_B
29407000.0,MON_B
10455000.0,MON_B
26807000.0,MON_B
15965000.0,MON_B
28633000.0,MON_B
11657260.0,MON_B
150700000.0,MON_B
39928000.0,MON_B
13000000.0,MON_B
187310000.0,MON_B
67550000.0,MON_B
512800000.0,MON_B
33495000.0,MON_B
37488000.0,MON_B
21992300.0,MON_B
29773000.0,MON_B
653466000.0,MON_B
109480000.0,MON_B
31356000.0,MON_B
179730000.0,MON_B
174735000.0,MON_B
21775000.0,MON_B
99800000.0,MON_B
6933810.0,MON_B
54868000.0,MON_B
5841000.0,MON_B
19622900.0,MON_B
1077329000.0,MON_B
492995580.0,MON_B
631155600.0,MON_B
612000000.0,MON_B
21879000.0,MON_B
22211000.0,MON_B
24546000.0,MON_B
44331170.0,MON_B
89606000.0,MON_B
56738000.0,MON_B
18100000.0,MON_B
12590000.0,MON_B
198920000.0,MON_B
376666620.0,MON_B
145989000.0,MON_B
95185000.0,MON_B
10556000.0,MON_B
359000000.0,MON_B
